isin,ticker,yahoo_symbol,status
IE00B910VR50,ZPRE,ZPRE.DE,suffix
IE000Q6C8036,ESAA,ESAA.DE,suffix
IE00BMYDM794,HTMW,HTMW.DE,suffix
LU3256186639,EEAR,EEAR.DE,suffix
IE000JLILKH0,JRWU,JRWU.DE,suffix
IE000OW54ZX1,AVUS,AVUS.DE,suffix
IE000W336086,CEB0,CEB0.DE,suffix
LU0292109187,DBX5,DBX5.DE,suffix
IE00077IIPQ8,NTSG,NTSG.DE,suffix
IE00BF2FNJ76,T3RE,T3RE.DE,suffix
LU1407890620,DJAD,DJAD.DE,suffix
IE000AIFGRB9,WDEE,WDEE.DE,suffix
IE00B23D8S39,6PSA,6PSA.DE,suffix
IE000R4ZNTN3,IXUA,IXUA.DE,suffix
IE000CR424L6,CBUD,CBUD.DE,suffix
IE000XE5BZ07,ESTD,ESTD.DE,suffix
LU1737652310,10AI,10AI.DE,suffix
IE000UZO4IC7,GAEB,GAEB.DE,suffix
LU1547515053,ASRC,ASRC.DE,suffix
IE00B3VWMM18,SXRJ,SXRJ.DE,suffix
IE0005CH3U28,JPGR,JPGR.DE,suffix
IE000K1VI152,CEMF,CEMF.DE,suffix
LU2469335884,AHYC,AHYC.DE,suffix
LU1737652583,AEMD,AEMD.DE,suffix
LU1772333404,XSXE,XSXE.DE,suffix
LU3257630437,EEAE,EEAE.DE,suffix
LU0322250985,DX2G,DX2G.DE,suffix
LU1805389506,CHSM,CHSM.DE,suffix
LU1681049109,H1D5,H1D5.DE,suffix
LU0832435464,VOOL,VOOL.DE,suffix
IE000NFR7C63,CBUK,CBUK.DE,suffix
NL0010731816,V3ET,V3ET.DE,suffix
IE000JZYIUN0,XDG7,XDG7.DE,suffix
LU2823896738,BJLZ,BJLZ.DE,suffix
LU0879397742,UEFY,UEFY.DE,suffix
LU1720938841,UEFE,UEFE.DE,suffix
LU1900066033,LSMC,LSMC.DE,suffix
LU2780871823,AK8G,AK8G.DE,suffix
FR0011550177,ESAP,ESAP.DE,suffix
FR0010717090,18M2,18M2.DE,suffix
DE000A0H08S0,EXV9,EXV9.DE,suffix
IE00BLLZQS08,MODR,MODR.DE,suffix
IE00BMW42074,ESIS,ESIS.DE,suffix
LU2611732475,C005,C005.DE,suffix
LU1645386480,SEAB,SEAB.DE,suffix
IE00BZ02LR44,XZW0,XZW0.DE,suffix
IE00BF1B7272,SPP2,SPP2.DE,suffix
IE000R6TN604,C4RE,C4RE.DE,suffix
IE0001ARVVZ9,CEPP,CEPP.DE,suffix
LU1287023185,LYXD,LYXD.DE,suffix
IE000WOBV8X1,UGOV,UGOV.DE,suffix
DE000ETF9603,E960,E960.DE,suffix
IE00B1XNHC34,IQQH,IQQH.DE,suffix
IE000WX7BVB0,JEGA,JEGA.DE,suffix
IE00B4L5ZY03,EUNS,EUNS.DE,suffix
IE0002EI5AG0,XDEE,XDEE.DE,suffix
DE000ETF7011,F701,F701.DE,suffix
DE000ETFL649,D6RJ,D6RJ.DE,suffix
LU0328474803,DX2S,DX2S.DE,suffix
IE00BKPT2S34,IS3V,IS3V.DE,suffix
IE0002XFS025,FGLV,FGLV.DE,suffix
IE000TT7HZ88,AWDE,AWDE.DE,suffix
LU0721552973,UEFI,UEFI.DE,suffix
IE00B4WXJG34,EUN9,EUN9.DE,suffix
LU2178481649,XZE5,XZE5.DE,suffix
LU1834985845,LFOD,LFOD.DE,suffix
IE000BZFW5H7,JAUH,JAUH.DE,suffix
LU3079566835,CHSW,CHSW.DE,suffix
IE00B1FZS806,IBCM,IBCM.DE,suffix
LU2439734141,8OUU,8OUU.DE,suffix
IE00BNDS1P30,V3GF,V3GF.DE,suffix
IE000QADMYA3,V3RE,V3RE.DE,suffix
IE000AEM1K78,MMAX,MMAX.DE,suffix
LU3061478973,XDEF,XDEF.DE,suffix
IE00BD6RZT93,WTD9,WTD9.DE,suffix
LU0659579733,XWEH,XWEH.DE,suffix
IE00B3CNHG25,ETLX,ETLX.DE,suffix
LU2914157412,AMEV,AMEV.DE,suffix
LU1215461325,UET0,UET0.DE,suffix
FR0010405431,LYMH,LYMH.DE,suffix
FR0011857234,MD4X,MD4X.DE,suffix
DE000A0D8QZ7,EXSE,EXSE.DE,suffix
IE000EOFR2K5,DBUS,DBUS.DE,suffix
IE00B74DQ490,IBC9,IBC9.DE,suffix
LU1681045537,CE8G,CE8G.DE,suffix
IE00BD1F4K20,QDVC,QDVC.DE,suffix
IE00BKTLJB70,AYEV,AYEV.DE,suffix
IE000EVOVOG1,XUCA,XUCA.DE,suffix
IE000JHYO4T6,AW1Q,AW1Q.DE,suffix
IE000R88UVN6,JPUY,JPUY.DE,suffix
IE000LSRKCB4,SPQB,SPQB.DE,suffix
IE000E7EI9P0,WELU,WELU.DE,suffix
IE00BG143G97,VGER,VGER.DE,suffix
LU2099991536,4UBP,4UBP.DE,suffix
LU2023679090,ELCR,ELCR.DE,suffix
LU1834988609,LTCM,LTCM.DE,suffix
IE000DOZYQJ7,TAEH,TAEH.DE,suffix
LU3086268227,EDEQ,EDEQ.DE,suffix
IE000WYTQSF9,INQQ,INQQ.DE,suffix
IE00B0M63730,IQQF,IQQF.DE,suffix
DE0005933998,EXSD,EXSD.DE,suffix
IE000U07IGB1,MHQA,MHQA.DE,suffix
IE0007M3MLF3,WGRU,WGRU.DE,suffix
LU3281687312,CCNA,CCNA.DE,suffix
IE00BKWQ0P07,SPYU,SPYU.DE,suffix
IE00BHZPJ452,EDMJ,EDMJ.DE,suffix
LU1655103486,OP4E,OP4E.DE,suffix
LU2993397939,EDEI,EDEI.DE,suffix
IE000BWKUES1,AKWA,AKWA.DE,suffix
IE000M6STPW4,VUDP,VUDP.DE,suffix
IE00BL6K8C82,CBUA,CBUA.DE,suffix
DE000ETFL250,EL4Y,EL4Y.DE,suffix
IE00BJK9HD13,BBEG,BBEG.DE,suffix
IE00BYZK4669,2B77,2B77.DE,suffix
IE00BJXRZJ40,RCRS,RCRS.DE,suffix
IE000KYX7IP4,WELK,WELK.DE,suffix
IE000Q8N7WY1,3DGL,3DGL.DE,suffix
IE00BYV1Y969,FUSU,FUSU.DE,suffix
IE000GWA2J58,XEMD,XEMD.DE,suffix
IE000AWRDWI7,CNFY,CNFY.DE,suffix
IE00BM8QRZ79,S0LR,S0LR.DE,suffix
IE00BKVL7778,MVEW,MVEW.DE,suffix
IE00BJK9HH50,BBTR,BBTR.DE,suffix
IE00BK5BC891,XMLC,XMLC.DE,suffix
LU0322248146,DXS0,DXS0.DE,suffix
LU1737654019,10AM,10AM.DE,suffix
IE000UXDT343,VLDS,VLDS.DE,suffix
IE0002L5QB31,XY7D,XY7D.DE,suffix
IE000953I6Z4,QRUS,QRUS.DE,suffix
LU0690964092,XGVD,XGVD.DE,suffix
LU1900067940,LHKG,LHKG.DE,suffix
IE00BYSZ6062,SYBV,SYBV.DE,suffix
LU2269164310,JARH,JARH.DE,suffix
IE000EPX8KB7,SPQH,SPQH.DE,suffix
IE0001TLQX55,XUGA,XUGA.DE,suffix
IE0002YHUWS3,DEGB,DEGB.DE,suffix
IE0009WWNY77,BCFG,BCFG.DE,suffix
IE00BZ0PKV06,IBC0,IBC0.DE,suffix
LU2928641757,XTMT,XTMT.DE,suffix
LU2809864296,XB30,XB30.DE,suffix
IE00BYTH5602,SPPQ,SPPQ.DE,suffix
IE000VCYXLY9,EPIN,EPIN.DE,suffix
IE000E9XXE77,MCTD,MCTD.DE,suffix
IE000JEXZJT1,FBIE,FBIE.DE,suffix
LU2903252349,SCWX,SCWX.DE,suffix
IE000WZU35H0,AWST,AWST.DE,suffix
IE00BC7GZJ81,SYBW,SYBW.DE,suffix
IE000XFORJ80,HP2A,HP2A.DE,suffix
LU0496786574,LYPS,LYPS.DE,suffix
IE00B5MTWD60,SC0U,SC0U.DE,suffix
IE00BFMXYX26,VJPA,VJPA.DE,suffix
IE000U7LIXH5,CLOD,CLOD.DE,suffix
LU2780871401,AK8E,AK8E.DE,suffix
IE000OXJ91D7,EUP1,EUP1.DE,suffix
LU0950668870,AW1V,AW1V.DE,suffix
IE000N9MLVT1,XECT,XECT.DE,suffix
IE000KG7KXI7,FTFN,FTFN.DE,suffix
LU2491210618,OP6E,OP6E.DE,suffix
LU1481201025,VLED,VLED.DE,suffix
IE000XC6EVL9,H41V,H41V.DE,suffix
IE00B6SPMN59,IBCK,IBCK.DE,suffix
IE00BYWZ0333,2B7F,2B7F.DE,suffix
IE00BMVB5N38,V40D,V40D.DE,suffix
IE0003MKK4H3,GAC5,GAC5.DE,suffix
IE00BCHWNS19,XUEN,XUEN.DE,suffix
IE000LOSV2D0,XBUZ,XBUZ.DE,suffix
IE00BJQTJ848,W311,W311.DE,suffix
LU3334220699,S4RF,S4RF.DE,suffix
IE000HGH8PV2,5PAH,5PAH.DE,suffix
LU2993392898,BJL9,BJL9.DE,suffix
IE00B6S2Z822,SPYG,SPYG.DE,suffix
IE00BJ06C044,JRUD,JRUD.DE,suffix
IE000Z6C4D62,EUTD,EUTD.DE,suffix
IE000E0NL9T3,33GI,33GI.DE,suffix
IE00BNH72088,ZPRC,ZPRC.DE,suffix
IE000629MKR4,LM9B,LM9B.DE,suffix
LU0292097747,XASX,XASX.DE,suffix
DE0002635273,EXSB,EXSB.DE,suffix
IE000A9G9R73,ST4R,ST4R.DE,suffix
DE000ETFL268,EL4Z,EL4Z.DE,suffix
IE0006VDD4K1,FWEA,FWEA.DE,suffix
IE00BCRY6227,IS3L,IS3L.DE,suffix
IE00B3Y8D011,XS7W,XS7W.DE,suffix
LU3243907741,EEAB,EEAB.DE,suffix
IE00BGJWWW40,EIBX,EIBX.DE,suffix
XS2852999692,ONVD,ONVD.DE,suffix
IE00BF8J5974,XYLD,XYLD.DE,suffix
LU3116008346,XEQ2,XEQ2.DE,suffix
LU2009202107,EMXC,EMXC.DE,suffix
IE000D3E0G47,GSIN,GSIN.DE,suffix
IE000UBGUJP8,UQB1,UQB1.DE,suffix
IE00BMVB5L14,V20D,V20D.DE,suffix
IE000BUSGFL9,B29D,B29D.DE,suffix
LU3215536486,EEAG,EEAG.DE,suffix
IE00BD4DX952,XQUA,XQUA.DE,suffix
IE00BLSN7W87,AW1B,AW1B.DE,suffix
IE00BMYDMC42,LGGM,LGGM.DE,suffix
IE000IY9QFN9,FFLC,FFLC.DE,suffix
IE00B5L8K969,CEBL,CEBL.DE,suffix
IE00BF4G6Y48,JREG,JREG.DE,suffix
IE000DD75KQ5,SPSA,SPSA.DE,suffix
IE000I8KRLL9,SEC0,SEC0.DE,suffix
IE00BGHQ0G80,XMAW,XMAW.DE,suffix
IE000NVDQXE1,FTGA,FTGA.DE,suffix
IE0000FCGYF9,C5ME,,no_data
IE00BGYWSW13,VCDE,VCDE.DE,suffix
IE00B5MJYY16,SC0T,SC0T.DE,suffix
IE000O5FBC47,ZPA5,ZPA5.DE,suffix
IE00BQZJBM26,WTED,WTED.DE,suffix
NL0010408704,TSWE,TSWE.DE,suffix
LU0478205965,XEC1,XEC1.DE,suffix
IE00BWTN6Y99,HDLV,HDLV.DE,suffix
IE000W080FK3,H41F,H41F.DE,suffix
LU2641054122,XE01,XE01.DE,suffix
IE000N0TTJQ9,AIPT,AIPT.DE,suffix
IE000VVC8KW9,ATE1,ATE1.DE,suffix
IE000AFVONT7,WEIF,WEIF.DE,suffix
IE00BMDBMK72,APJX,APJX.DE,suffix
IE000MNNJDT4,ASPF,ASPF.DE,suffix
LU1377381717,VLEU,VLEU.DE,suffix
IE000YELA4E3,SNPE,SNPE.DE,suffix
LU1681038912,JP40,JP40.DE,suffix
IE000H1H16W5,CBUI,CBUI.DE,suffix
FR0010655746,AMES,AMES.DE,suffix
LU0322252171,XAXJ,XAXJ.DE,suffix
LU1681041031,FRNH,FRNH.DE,suffix
IE0001J5A2T9,REUS,REUS.DE,suffix
IE00BF59RX87,JREB,JREB.DE,suffix
IE000Q4J3CW6,VEXA,VEXA.DE,suffix
IE0003XW12I8,DRON,DRON.DE,suffix
IE000EVUY6K9,HYHE,HYHE.DE,suffix
IE000C7EUDG1,ASWJ,ASWJ.DE,suffix
LU2090062949,MTDD,MTDD.DE,suffix
IE00BGQYRQ28,XUCS,XUCS.DE,suffix
IE0002H3JQ66,SPP5,SPP5.DE,suffix
IE000128BSS1,VITD,VITD.DE,suffix
LU0322252924,XFVT,XFVT.DE,suffix
IE00BDDRF700,T3KE,ITEK.L,isin_search
IE00B5MTWY73,SC0W,SC0W.DE,suffix
LU2109787049,SBIM,SBIM.DE,suffix
IE00BFXR5Q31,ETLS,ETLS.DE,suffix
IE00BNRQM384,EQQX,EQQX.DE,suffix
IE000SNMGYT5,KNG,KNG.DE,suffix
IE0007HKA9K1,TOPB,TOPB.DE,suffix
IE000DNSAS54,XEMC,XEMC.DE,suffix
IE000D1DAPO5,RCEG,RCEG.DE,suffix
IE000Y3FZEN4,JGBL,JGBL.DE,suffix
IE00BD4TXS21,4UBB,4UBB.DE,suffix
LU0429459356,XUTD,XUTD.DE,suffix
IE0006FM6MI8,WELS,WELS.DE,suffix
LU1291102447,EJAP,EJAP.DE,suffix
DE000ETFL094,EL4I,EL4I.DE,suffix
LU1737653714,10AL,10AL.DE,suffix
IE000LX17BP9,30IG,30IG.DE,suffix
IE000X4A4GV2,XTAX,XTAX.DE,suffix
LU3119430570,XZ10,XZ10.DE,suffix
IE00016PSX47,MWOP,MWOP.DE,suffix
BGPLWIG04173,PLX,PLX.DE,suffix
IE000MINO564,ENDH,ENDH.DE,suffix
IE000NXF88S1,V0IH,V0IH.DE,suffix
LU1681048630,GLUX,GLUX.DE,suffix
IE000QVCOG22,OTUS,OTUS.DE,suffix
LU1645386308,SEAD,SEAD.DE,suffix
IE00BHZRR030,FLXK,FLXK.DE,suffix
LU2504532487,XGEZ,XGEZ.DE,suffix
IE00BX7RQY03,UBUR,UBUR.DE,suffix
IE000CM02H85,FLXT,FLXT.DE,suffix
IE000YCD1TY0,BCFV,BCFV.DE,suffix
IE0032523478,IBCS,IBCS.DE,suffix
LU1109941689,XRTM,XRTM.DE,suffix
IE00BF0M6N54,ETLH,ETLH.DE,suffix
LU1048313974,UETE,UETE.DE,suffix
DE000ETFL623,D6RH,D6RH.DE,suffix
IE00B3VWN393,SXRL,SXRL.DE,suffix
IE00BZ048579,SNAV,SNAV.DE,suffix
IE00BLRPQL76,DRGN,DRGN.DE,suffix
IE00BKSBGT50,FEUR,FEUR.DE,suffix
IE00BCBJF711,SYBQ,SYBQ.DE,suffix
IE00BWBXMB69,ZPDU,ZPDU.DE,suffix
IE000FNVOB27,HP8E,HP8E.DE,suffix
IE00BJQRDM08,ESGU,ESGU.DE,suffix
IE00BG0SKF03,5MVL,5MVL.DE,suffix
LU2755521270,DXPJ,DXPJ.DE,suffix
IE000D8FCSD8,CBUW,CBUW.DE,suffix
IE00B53QDK08,SXR5,SXR5.DE,suffix
IE00BC7GZW19,SYBD,SYBD.DE,suffix
IE000W85O7M4,JUIE,JUIE.DE,suffix
LU1681046857,X1GD,X1GD.DE,suffix
DE000ETFL383,EFQ8,EFQ8.DE,suffix
IE00BD9MMF62,JEST,JEST.DE,suffix
LU0380865021,XESC,XESC.DE,suffix
IE0001PY6688,EIGA,EIGA.DE,suffix
LU0274209237,XMEU,XMEU.DE,suffix
IE00B9CQXS71,ZPRG,ZPRG.DE,suffix
IE000J6CHW80,EM1A,EM1A.DE,suffix
IE00BL643144,ROE,ROE.DE,suffix
IE000D8XC064,WOEE,WOEE.DE,suffix
IE000WHL2ZK1,INCU,INCU.DE,suffix
IE000YGEAK03,QGRW,QGRW.DE,suffix
IE000JNKVS10,JPSC,JPSC.DE,suffix
IE000L0X6L81,GSXG,GSXG.DE,suffix
IE0007YZZZN7,QQIA,QQIA.DE,suffix
IE000IHURBR0,29GI,29GI.DE,suffix
IE000BVD0KE7,DYLD,DYLD.DE,suffix
IE00BWT3KL42,UBUW,UBUW.DE,suffix
IE00BGYWFL94,VDCE,VDCE.DE,suffix
IE00BKX55R35,VNRT,VNRT.DE,suffix
IE00BFNM3P36,AYEM,AYEM.DE,suffix
IE000PEYL7P5,FTCD,FTCD.DE,suffix
LU0643975591,X03F,X03F.DE,suffix
IE00BKY58G26,H4Z2,H4Z2.DE,suffix
IE00BQXKVQ19,XGLF,XGLF.DE,suffix
IE00060Z4AE1,BPDE,BPDE.DE,suffix
IE000KHX9DX6,RARE,RARE.DE,suffix
IE00B3DWVS88,EMSM,EMSM.DE,suffix
LU1291098827,EMUX,EMUX.DE,suffix
LU2572256662,AHYI,AHYI.DE,suffix
LU3206582846,AHYX,AHYX.DE,suffix
LU3138596492,0G71,0G71.DE,suffix
IE000XAGSCY5,BLCH,BLCH.DE,suffix
IE00B441G979,IBCH,IBCH.DE,suffix
IE00BZ0PKT83,IBCZ,IBCZ.DE,suffix
IE000V0GDVU7,XG11,XG11.DE,suffix
IE00BNC0MD55,AW1I,AW1I.DE,suffix
IE00BYVJRR92,QDVR,QDVR.DE,suffix
IE00BM67HM91,XDW0,XDW0.DE,suffix
IE000UZIKD07,JGSE,JGSE.DE,suffix
IE0003W9O921,XGBU,XGBU.DE,suffix
IE00BL25JN58,XDEB,XDEB.DE,suffix
IE00B3B8PX14,IUS5,IUS5.DE,suffix
IE00B42NKQ00,QDVF,QDVF.DE,suffix
IE000ZURGSV2,H416,H416.DE,suffix
IE00BF51K132,EMSB,EMSB.DE,suffix
IE00BFWXDV39,FVSJ,FVSJ.DE,suffix
IE000PNL0242,FFSM,FFSM.DE,suffix
LU1931975319,PR1S,PR1S.DE,suffix
DE000ETFL029,EL4B,EL4B.DE,suffix
IE000FQ808R5,QSEP,QSEP.DE,suffix
FR0010261198,LYY5,LYY5.DE,suffix
LU3215539589,EEAK,EEAK.DE,suffix
IE00BYZTVV78,QDVL,QDVL.DE,suffix
IE000HF69TA9,ASWK,ASWK.DE,suffix
IE0001W4ZVM2,FUSE,FUSE.DE,suffix
IE0006O3TTP9,BJLB,BJLB.DE,suffix
IE00BK5BQV03,VGVF,VGVF.DE,suffix
IE000PUAKZP8,3DCE,3DCE.DE,suffix
LU2611732046,C001,C001.DE,suffix
IE000RITWOD4,GQEU,GQEU.DE,suffix
IE000AZV0AS3,WMMS,WMMS.DE,suffix
LU1691909508,VOOM,VOOM.DE,suffix
LU2059756754,ACUG,ACUG.DE,suffix
IE00B5MTXK03,SC0Z,SC0Z.DE,suffix
IE00BF2FNG46,TRD3,TRD3.DE,suffix
IE0009TPHUV6,BCFW,BCFW.DE,suffix
IE00BL25JP72,XDEM,XDEM.DE,suffix
IE00BMVB5R75,V80A,V80A.DE,suffix
IE000N42HDP2,LVLC,LVLC.DE,suffix
LU0322250712,DX2D,DX2D.DE,suffix
IE000VAZZYM3,HEOL,HEOL.DE,suffix
IE00B3FH7618,EUN6,EUN6.DE,suffix
IE000W95TAE6,JPCE,JPCE.DE,suffix
IE000L2ZNB07,V3YL,V3YL.DE,suffix
LU0592216393,XESP,XESP.DE,suffix
LU2082999215,LUTL,LUTL.DE,suffix
XS2875106242,DSPY,DSPY.DE,suffix
LU1435356495,LYXE,LYXE.DE,suffix
LU0614173549,X03B,X03B.DE,suffix
IE00B4WXJJ64,EUNH,EUNH.DE,suffix
IE000YMQ2SC9,XBHE,XBHE.DE,suffix
LU1048316647,UEF9,UEF9.DE,suffix
IE00B87RLX93,IS3B,IS3B.DE,suffix
IE000IVQPCG4,EUP0,EUP0.DE,suffix
IE000AN3AFZ1,JOGS,JOGS.DE,suffix
IE000FMF9DG3,MG3D,MG3D.DE,suffix
LU2993390769,EDED,EDED.DE,suffix
IE0009BM62P2,5PAB,5PAB.DE,suffix
IE000HSER094,DVDU,DVDU.DE,suffix
IE00B5MTZ595,SC04,SC04.DE,suffix
IE00BP2NF958,JREJ,JREJ.DE,suffix
IE000AXUR1L9,USIQ,USIQ.DE,suffix
IE000YS5XL05,TKNX,TKNX.DE,suffix
XS2901885041,IGOG,IGOG.DE,suffix
IE00BG8BCY43,JPPA,JPPA.DE,suffix
IE000NHAIBN0,IFLX,IFLX.DE,suffix
LU1974694470,CHSP,CHSP.DE,suffix
XS3068771271,TLTY,TLTY.DE,suffix
IE00052T92P8,WELQ,WELQ.DE,suffix
IE0006QCIHM0,FSCE,FSCE.DE,suffix
LU1273488715,U1FB,U1FB.DE,suffix
IE00B02KXH56,IQQJ,IQQJ.DE,suffix
IE00BQZJBQ63,WTEU,WTEU.DE,suffix
IE000ZIJ5B20,WELW,WELW.DE,suffix
LU1681046774,KX1G,KX1G.DE,suffix
IE000NDWFGA5,URNU,URNU.DE,suffix
IE0007P4PBU1,H4Z6,H4Z6.DE,suffix
FR0013209921,WLXU,WLXU.DE,suffix
IE000PSF3A70,XDGI,XDGI.DE,suffix
IE000D5R9C23,AZEH,AZEH.DE,suffix
IE00BKWD3B81,EHBA,EHBA.DE,suffix
IE000D9WMGF0,IG31,IG31.DE,suffix
IE00B6R52036,IS0E,IS0E.DE,suffix
IE00BHZPJ015,EDM4,EDM4.DE,suffix
IE0003KQ8JX1,JPGD,JPGD.DE,suffix
IE00BDFJYM28,EUNE,EUNE.DE,suffix
IE000TAA0GK0,NA7Y,NA7Y.DE,suffix
FR0014003FW1,PABV,PABV.DE,suffix
LU2037748345,AMEC,AMEC.DE,suffix
IE0000UW95D6,JRGE,JRGE.DE,suffix
IE00BFXR5R48,XML4,XML4.DE,suffix
IE0001KPAXU3,EYLD,EYLD.DE,suffix
IE00B3T9LM79,SYBC,SYBC.DE,suffix
LU2780871666,AK8F,AK8F.DE,suffix
LU1681042864,ACU2,ACU2.DE,suffix
IE00BWZN1T31,CEBP,CEBP.DE,suffix
IE00BJQRDP39,IQSE,IQSE.DE,suffix
IE00BLPK3577,W1TB,W1TB.DE,suffix
IE000HY30YW6,X500,X500.DE,suffix
LU2697596745,BJLN,BJLN.DE,suffix
IE000TAV7246,VUDE,VUDE.DE,suffix
IE0006FFX5U1,XNNV,XNNV.DE,suffix
IE000JBB8CR7,AIPE,AIPE.DE,suffix
IE000UMV0L21,XZMD,XZMD.DE,suffix
DE000A0Q4R36,EXV4,EXV4.DE,suffix
LU0340285161,UIM7,UIM7.DE,suffix
IE0000MR4GH9,32XG,32XG.DE,suffix
LU2385068593,XZEG,XZEG.DE,suffix
IE000F9AQNW6,VYUS,VYUS.DE,suffix
IE000ROSD5J6,CEBT,CEBT.DE,suffix
DE000ETFL508,ELFW,ELFW.DE,suffix
IE00BFNM3F38,SLMD,SLMD.DE,suffix
LU1390062831,UINF,UINF.DE,suffix
IE000VA628D5,IS20,IS20.DE,suffix
IE0006GNB732,XZHE,XZHE.DE,suffix
IE0000VX9GN7,IN0A,IN0A.DE,suffix
LU3079567056,CHSY,CHSY.DE,suffix
LU1750178011,M9SV,M9SV.DE,suffix
LU2462217071,XGVC,XGVC.DE,suffix
LU1834988518,LTUG,LTUG.DE,suffix
IE00BMFNW783,7RIP,7RIP.DE,suffix
FR0012740983,ETBB,ETBB.DE,suffix
IE00BGDPWW94,36B3,36B3.DE,suffix
IE000J0LN0R5,WELN,WELN.DE,suffix
IE00B5WHFQ43,CEBG,CEBG.DE,suffix
IE00BHZPJ569,EDMW,EDMW.DE,suffix
IE000SBJO6L2,34GI,34GI.DE,suffix
IE00B5SSQT16,H410,H410.DE,suffix
IE000017NMH7,WDAF,WDAF.DE,suffix
IE00BMDBMW94,ESGX,ESGX.DE,suffix
IE000I9HGDZ3,XWSC,XWSC.DE,suffix
LU1681046261,CB3G,CB3G.DE,suffix
DE000A0Q4R85,4BRZ,4BRZ.DE,suffix
IE00B6YX5H87,SPPS,SPPS.DE,suffix
IE00BYSX4176,FEUI,FEUI.DE,suffix
IE000IM4K4K2,FLRA,,no_data
LU2872291948,LC30,LC30.DE,suffix
IE000R3K9FF7,CEMN,CEMN.DE,suffix
IE000Q0IU5T1,WDTE,WDTE.DE,suffix
IE0008119MO8,H41X,H41X.DE,suffix
IE000PH09T78,GQUD,GQUD.DE,suffix
IE000YZIVX22,FLCV,FLCV.DE,suffix
IE000L4EH2K5,WH2E,WH2E.DE,suffix
IE00BK5H8015,ZPDX,ZPDX.DE,suffix
LU3359622902,MFEH,MFEH.DE,suffix
IE000G0E83X3,IART,IART.DE,suffix
LU1481203070,EJAH,EJAH.DE,suffix
IE00BNKF6C99,XZEC,XZEC.DE,suffix
LU0292097234,XUKX,XUKX.DE,suffix
IE00BGQYRR35,XUCD,XUCD.DE,suffix
IE0007UPSEA3,CBU8,CBU8.DE,suffix
IE000QWO5FT3,CEME,CEME.DE,suffix
LU3086272419,EDEZ,EDEZ.DE,suffix
IE000TIZ5AP4,FTGF,FTGF.DE,suffix
IE000N3TZN02,ASHT,ASHT.DE,suffix
DE000ETFL235,EL4X,EL4X.DE,suffix
IE0007Y8Y157,QUTM,QUTM.DE,suffix
IE00BDFK1573,2B7S,2B7S.DE,suffix
IE00BHZRQZ17,FLXI,FLXI.DE,suffix
IE0009WMIIC0,H4ZK,H4ZK.DE,suffix
IE000NYVK0R8,LFEP,LFEP.DE,suffix
IE00BDFC6Q91,JPPS,JPPS.DE,suffix
IE00B5NLX835,SC0P,SC0P.DE,suffix
LU2533812991,BJLF,BJLF.DE,suffix
IE00BGJWWX56,EIBB,EIBB.DE,suffix
IE00BZ56RN96,WTEQ,WTEQ.DE,suffix
IE00BLCHJH52,R4RU,R4RU.DE,suffix
LU3215529275,EEAI,EEAI.DE,suffix
IE000ZDPZL69,CAKD,CAKD.DE,suffix
IE00BGV5VN51,XAIX,XAIX.DE,suffix
LU0524480265,XY4P,XY4P.DE,suffix
IE00BM67HR47,XWTS,XWTS.DE,suffix
IE00BLRPRR04,WRLD,WRLD.DE,suffix
IE000NBRE3P7,CEBY,CEBY.DE,suffix
IE000V73IL86,BCFS,BCFS.DE,suffix
LU2376679564,XCTE,XCTE.DE,suffix
LU0533033238,LYPE,LYPE.DE,suffix
IE00B4KBBD01,2B7A,2B7A.DE,suffix
IE000ZAJ6XQ2,JRIN,JRIN.DE,suffix
IE0001DKJVC2,WMMV,WMMV.DE,suffix
IE000I8IKC59,PAUJ,PAUJ.DE,suffix
IE00BMDV7578,JREC,JREC.DE,suffix
IE000GTF7GF4,EMGD,EMGD.DE,suffix
IE00B0M62Q58,IQQW,IQQW.DE,suffix
IE000KF370H3,WTEF,WTEF.DE,suffix
LU2533813296,ASR1,ASR1.DE,suffix
LU3116008775,XEQ8,XEQ8.DE,suffix
LU1291106356,PAC,PAC.DE,suffix
DE000PB8C0P8,B4NQ,B4NQ.DE,suffix
LU0490618542,D5BM,D5BM.DE,suffix
IE000BRM9046,IVDF,IVDF.DE,suffix
LU2859297330,GTIS,GTIS.DE,suffix
IE00BDT8V027,PDSE,PDSE.DE,suffix
IE000ATRYEA4,CEMI,CEMI.DE,suffix
IE00B52MJY50,SXR1,SXR1.DE,suffix
LU1931974262,PR1E,PR1E.DE,suffix
IE000XFXBGR0,CSY8,CSY8.DE,suffix
IE000Z0FC0G5,EXU1,EXU1.DE,suffix
IE00BKTLJC87,AYEU,AYEU.DE,suffix
IE000VML2GZ3,MWOJ,MWOJ.DE,suffix
IE000K7PC2G4,VEDD,VEDD.DE,suffix
IE0004CIQ1O4,MWOS,MWOS.DE,suffix
LU0839027447,XDJP,XDJP.DE,suffix
IE0008GO35B5,UCLA,UCLA.DE,suffix
IE000MZFIJ99,BCFL,BCFL.DE,suffix
LU3322522080,GLIG,GLIG.DE,suffix
IE000L2TO2T2,SUA0,SUA0.DE,suffix
IE000AQ7A2X6,SPFF,SPFF.DE,suffix
IE000Y2JPPS4,CLOA,CLOA.DE,suffix
IE000H22E3N8,CBU0,CBU0.DE,suffix
IE00BQZJBX31,WTEE,WTEE.DE,suffix
DE0006289473,EXHB,EXHB.DE,suffix
